OBJECTID	Collection	lat	long	xco2	MoYr
3288	12/25/2018 0:00	46.6449	-120.923	0.000411049	201812
3289	12/25/2018 0:00	46.7133	-120.975	0.000397229	201812
3290	12/25/2018 0:00	46.7136	-120.967	0.000397848	201812
3291	12/25/2018 0:00	46.7133	-120.96	0.000402314	201812
3292	12/25/2018 0:00	46.7667	-120.988	0.000373587	201812
3293	12/25/2018 0:00	46.8857	-121.055	0.000411198	201812
3294	12/25/2018 0:00	47.126	-121.243	0.000408401	201812
3295	12/25/2018 0:00	47.0922	-121.207	0.000400886	201812
3296	12/25/2018 0:00	47.1275	-121.218	0.000394183	201812
3297	12/25/2018 0:00	47.1445	-121.228	0.000400646	201812
3298	12/25/2018 0:00	47.1281	-121.21	0.000391052	201812
3299	12/25/2018 0:00	47.1638	-121.237	0.000409022	201812
3300	12/25/2018 0:00	47.1451	-121.22	0.000386623	201812
3301	12/25/2018 0:00	47.1294	-121.202	0.000393669	201812
3302	12/25/2018 0:00	47.1824	-121.246	0.000410645	201812
3303	12/25/2018 0:00	47.1428	-121.213	0.000385435	201812
3304	12/25/2018 0:00	47.1973	-121.257	0.000407853	201812
3305	12/25/2018 0:00	47.1452	-121.205	0.000388872	201812
3306	12/25/2018 0:00	47.1974	-121.249	0.000404611	201812
3307	12/25/2018 0:00	47.1448	-121.197	0.000390776	201812
3308	12/25/2018 0:00	47.194	-121.227	0.000385369	201812
3309	12/25/2018 0:00	47.3685	-121.331	0.000406735	201812
3310	12/25/2018 0:00	47.3679	-121.324	0.000403028	201812
3311	12/25/2018 0:00	47.3867	-121.333	0.000405663	201812
3312	12/25/2018 0:00	47.7941	-121.617	0.000405986	201812
3313	12/25/2018 0:00	47.7909	-121.601	0.000373262	201812
3314	12/25/2018 0:00	48.064	-121.776	0.000368545	201812
3315	12/25/2018 0:00	48.0622	-121.768	0.000369344	201812
3316	12/25/2018 0:00	48.0633	-121.76	0.000369308	201812
3317	12/25/2018 0:00	48.0639	-121.752	0.000368856	201812
3318	12/25/2018 0:00	48.4911	-121.978	0.000372475	201812
3319	2/2/2019 0:00	46.197	-121.219	0.000405247	201902
3320	2/2/2019 0:00	46.2524	-121.279	0.000418308	201902
3321	2/2/2019 0:00	46.1919	-121.188	0.000404948	201902
3322	2/2/2019 0:00	46.6336	-121.48	0.000406682	201902
3323	2/2/2019 0:00	46.5965	-121.428	0.000409555	201902
3324	2/2/2019 0:00	46.6031	-121.42	0.000417205	201902
3325	2/2/2019 0:00	46.6183	-121.429	0.000409613	201902
3326	2/2/2019 0:00	46.6222	-121.421	0.000409047	201902
3327	2/2/2019 0:00	46.6121	-121.404	0.000411561	201902
3328	2/2/2019 0:00	46.6414	-121.43	0.00041643	201902
3329	2/2/2019 0:00	46.7804	-121.535	0.000404474	201902
3330	2/2/2019 0:00	46.8265	-121.577	0.000410244	201902
3331	2/2/2019 0:00	46.7852	-121.526	0.000398639	201902
3332	2/2/2019 0:00	46.7736	-121.509	0.000407035	201902
3333	2/2/2019 0:00	46.7599	-121.492	0.000404315	201902
3334	2/2/2019 0:00	46.7331	-121.459	0.000410166	201902
3335	2/2/2019 0:00	46.841	-121.587	0.000383932	201902
3336	2/2/2019 0:00	46.8289	-121.569	0.000390155	201902
3337	2/2/2019 0:00	46.8025	-121.535	0.000401119	201902
3338	2/2/2019 0:00	46.7764	-121.501	0.000409092	201902
3339	2/2/2019 0:00	46.7633	-121.484	0.000401295	201902
3340	2/2/2019 0:00	46.7469	-121.468	0.000396267	201902
3341	2/2/2019 0:00	46.862	-121.595	0.000401008	201902
3342	2/2/2019 0:00	46.8469	-121.578	0.000387033	201902
3343	2/2/2019 0:00	46.8343	-121.561	0.000389135	201902
3344	2/2/2019 0:00	46.8181	-121.544	0.00037973	201902
3345	2/2/2019 0:00	46.8092	-121.526	0.000400053	201902
3346	2/2/2019 0:00	46.7803	-121.493	0.000404485	201902
3347	2/2/2019 0:00	46.766	-121.476	0.000409499	201902
3348	2/2/2019 0:00	46.8653	-121.587	0.000406152	201902
3349	2/2/2019 0:00	46.8534	-121.569	0.000405234	201902
3350	2/2/2019 0:00	46.8233	-121.536	0.000384273	201902
3351	2/2/2019 0:00	46.8115	-121.518	0.000404804	201902
3352	2/2/2019 0:00	46.8707	-121.578	0.000400072	201902
3353	2/2/2019 0:00	46.8557	-121.561	0.000406108	201902
3354	2/2/2019 0:00	46.8155	-121.51	0.000408806	201902
3355	2/2/2019 0:00	46.7993	-121.494	0.000399611	201902
3356	2/2/2019 0:00	46.9165	-121.621	0.000416105	201902
3357	2/2/2019 0:00	46.8766	-121.569	0.000398536	201902
3358	2/2/2019 0:00	46.8578	-121.553	0.000403111	201902
3359	2/2/2019 0:00	46.8184	-121.503	0.000410489	201902
3360	2/2/2019 0:00	46.9314	-121.63	0.000390134	201902
3361	2/2/2019 0:00	46.9207	-121.613	0.000406779	201902
3362	2/2/2019 0:00	46.8789	-121.562	0.000395372	201902
3363	2/2/2019 0:00	46.8646	-121.545	0.000406826	201902
3364	2/2/2019 0:00	46.8462	-121.529	0.000400401	201902
3365	2/2/2019 0:00	46.8338	-121.512	0.000398513	201902
3366	2/2/2019 0:00	46.9464	-121.64	0.000392534	201902
3367	2/2/2019 0:00	46.9358	-121.622	0.000377206	201902
3368	2/2/2019 0:00	46.8802	-121.554	0.000390638	201902
3369	2/2/2019 0:00	46.8673	-121.537	0.000403131	201902
3370	2/2/2019 0:00	46.8502	-121.521	0.000401089	201902
3371	2/2/2019 0:00	46.9606	-121.65	0.000414239	201902
3372	2/2/2019 0:00	46.9531	-121.631	0.000416385	201902
3373	2/2/2019 0:00	46.9275	-121.596	0.000399252	201902
3374	2/2/2019 0:00	46.8718	-121.529	0.00040148	201902
3375	2/2/2019 0:00	46.9565	-121.623	0.000398757	201902
3376	2/2/2019 0:00	46.9318	-121.588	0.000401187	201902
3377	2/2/2019 0:00	46.9155	-121.572	0.000411431	201902
3378	2/2/2019 0:00	46.8867	-121.539	0.000385262	201902
3379	2/2/2019 0:00	46.9501	-121.597	0.000405572	201902
3380	2/2/2019 0:00	46.9336	-121.581	0.00039855	201902
3381	2/2/2019 0:00	46.917	-121.565	0.000407265	201902
3382	2/2/2019 0:00	46.9521	-121.589	0.000402582	201902
3383	2/2/2019 0:00	46.9354	-121.573	0.000399275	201902
3384	2/2/2019 0:00	46.9188	-121.557	0.000403722	201902
3385	2/2/2019 0:00	46.9563	-121.581	0.000405231	201902
3386	2/2/2019 0:00	46.9381	-121.566	0.000404885	201902
3387	2/2/2019 0:00	46.9699	-121.591	0.000396954	201902
3388	2/2/2019 0:00	46.9585	-121.574	0.00040594	201902
3389	2/2/2019 0:00	47.0625	-121.704	0.000399795	201902
3390	2/2/2019 0:00	47.0826	-121.713	0.00040599	201902
3391	2/2/2019 0:00	47.0984	-121.722	0.000410166	201902
3392	2/2/2019 0:00	47.1165	-121.731	0.000409348	201902
3393	2/2/2019 0:00	47.1032	-121.714	0.000409732	201902
3394	2/2/2019 0:00	47.1193	-121.723	0.000407494	201902
3395	2/2/2019 0:00	47.1358	-121.733	0.000402495	201902
3396	2/2/2019 0:00	47.1217	-121.715	0.000401657	201902
3397	2/2/2019 0:00	47.1399	-121.724	0.000389445	201902
3398	2/2/2019 0:00	47.1148	-121.689	0.000404036	201902
3399	2/2/2019 0:00	47.1172	-121.682	0.000402668	201902
3400	2/2/2019 0:00	47.1195	-121.674	0.000393984	201902
3401	2/2/2019 0:00	47.1028	-121.658	0.000396718	201902
3402	2/2/2019 0:00	47.1221	-121.666	0.000394996	201902
3403	2/2/2019 0:00	47.188	-121.717	0.000409415	201902
3404	2/2/2019 0:00	47.1705	-121.701	0.0004062	201902
3405	2/2/2019 0:00	47.2037	-121.727	0.000400258	201902
3406	2/2/2019 0:00	47.1919	-121.709	0.000408204	201902
3407	2/2/2019 0:00	47.1765	-121.693	0.000411458	201902
3408	2/2/2019 0:00	47.2069	-121.719	0.000392576	201902
3409	2/2/2019 0:00	47.1935	-121.702	0.00040594	201902
3410	2/9/2019 0:00	46.003	-122.509	0.000411476	201902
3411	2/9/2019 0:00	46.0149	-122.493	0.000415488	201902
3412	2/9/2019 0:00	48.0238	-123.533	0.00039553	201902
3413	2/13/2019 0:00	47.3936	-116.967	0.000408988	201902
3414	2/13/2019 0:00	47.4451	-116.994	0.000405489	201902
3415	2/13/2019 0:00	47.4334	-116.977	0.000409793	201902
3416	2/13/2019 0:00	47.4213	-116.96	0.000410314	201902
3417	2/13/2019 0:00	47.4625	-117.003	0.000404567	201902
3418	2/13/2019 0:00	47.4681	-116.995	0.000403604	201902
3419	2/13/2019 0:00	47.4558	-116.978	0.000404274	201902
3420	2/13/2019 0:00	47.4612	-116.97	0.000402091	201902
3421	2/13/2019 0:00	47.4659	-116.963	0.000403697	201902
3422	2/13/2019 0:00	47.6023	-117.076	0.000402186	201902
3423	2/13/2019 0:00	47.6137	-117.06	0.00040175	201902
3424	2/13/2019 0:00	47.5913	-117.026	0.000378999	201902
3425	2/13/2019 0:00	47.6722	-117.072	0.000407144	201902
3426	2/13/2019 0:00	47.7389	-117.15	0.000395602	201902
3427	2/13/2019 0:00	47.664	-117.048	0.000401341	201902
3428	2/13/2019 0:00	48.32	-117.443	0.000386613	201902
3429	2/13/2019 0:00	48.3519	-117.47	0.000386908	201902
3430	2/13/2019 0:00	48.3679	-117.479	0.000393771	201902
3431	2/13/2019 0:00	48.3474	-117.436	0.000388432	201902
3432	2/13/2019 0:00	48.4242	-117.506	0.000410947	201902
3433	2/13/2019 0:00	48.4095	-117.489	0.000401147	201902
3434	2/13/2019 0:00	48.4419	-117.515	0.000400885	201902
3435	2/13/2019 0:00	48.4339	-117.489	0.000402835	201902
3436	2/13/2019 0:00	48.4731	-117.534	0.000406522	201902
3437	2/13/2019 0:00	48.4922	-117.543	0.000408708	201902
3438	2/13/2019 0:00	48.4553	-117.49	0.000399943	201902
3439	2/13/2019 0:00	48.6934	-117.659	0.000389158	201902
3440	2/13/2019 0:00	48.6983	-117.651	0.000386713	201902
3441	2/13/2019 0:00	48.6875	-117.591	0.000386951	201902
3442	3/20/2019 0:00	46.0685	-123.334	0.000408206	201903
3443	3/20/2019 0:00	46.0823	-123.307	0.000410751	201903
3444	3/20/2019 0:00	46.0792	-123.29	0.000410786	201903
3445	3/20/2019 0:00	46.1723	-123.385	0.000413938	201903
3446	3/20/2019 0:00	46.2016	-123.349	0.000409189	201903
3447	3/20/2019 0:00	46.3414	-123.455	0.000405201	201903
3448	3/20/2019 0:00	46.3107	-123.416	0.00041009	201903
3449	3/20/2019 0:00	46.2901	-123.391	0.000408859	201903
3450	3/20/2019 0:00	46.3593	-123.445	0.000410901	201903
3451	3/20/2019 0:00	46.3476	-123.433	0.000412037	201903
3452	3/20/2019 0:00	46.407	-123.493	0.000413532	201903
3453	3/20/2019 0:00	46.3854	-123.467	0.000406741	201903
3454	3/20/2019 0:00	46.4335	-123.515	0.000413563	201903
3455	3/20/2019 0:00	46.4027	-123.475	0.000410159	201903
3456	3/20/2019 0:00	46.4441	-123.509	0.000417781	201903
3457	3/20/2019 0:00	46.4294	-123.479	0.00040556	201903
3458	3/20/2019 0:00	46.4165	-123.449	0.00041008	201903
3459	3/20/2019 0:00	46.4632	-123.478	0.000409753	201903
3460	3/20/2019 0:00	46.5289	-123.552	0.000408988	201903
3461	3/20/2019 0:00	46.5098	-123.525	0.000406463	201903
3462	3/20/2019 0:00	46.5009	-123.512	0.000406612	201903
3463	3/20/2019 0:00	46.5559	-123.574	0.000410945	201903
3464	3/20/2019 0:00	46.5739	-123.583	0.000410923	201903
3465	3/20/2019 0:00	46.5348	-123.529	0.000408347	201903
3466	3/20/2019 0:00	46.5918	-123.591	0.000404623	201903
3467	3/20/2019 0:00	46.5522	-123.538	0.000410195	201903
3468	3/20/2019 0:00	46.6095	-123.6	0.000406254	201903
3469	3/20/2019 0:00	46.6	-123.586	0.000409725	201903
3470	3/20/2019 0:00	46.6232	-123.572	0.000411535	201903
3471	3/20/2019 0:00	46.604	-123.545	0.00040737	201903
3472	3/20/2019 0:00	46.6695	-123.601	0.000410802	201903
3473	3/20/2019 0:00	46.7242	-123.645	0.000408647	201903
3474	3/20/2019 0:00	46.7227	-123.626	0.000409888	201903
3475	3/20/2019 0:00	46.75	-123.648	0.000411763	201903
3476	3/20/2019 0:00	46.7097	-123.596	0.000409096	201903
3477	3/20/2019 0:00	46.7874	-123.684	0.00040632	201903
3478	3/20/2019 0:00	46.7481	-123.63	0.000409971	201903
3479	3/20/2019 0:00	46.7272	-123.604	0.000409001	201903
3480	3/20/2019 0:00	46.7958	-123.679	0.000406365	201903
3481	3/20/2019 0:00	46.7698	-123.617	0.000409651	201903
3482	3/20/2019 0:00	46.8192	-123.664	0.000410093	201903
3483	3/20/2019 0:00	46.7982	-123.638	0.00040951	201903
3484	3/20/2019 0:00	46.8752	-123.727	0.000409605	201903
3485	3/20/2019 0:00	46.8365	-123.673	0.000409653	201903
3486	3/20/2019 0:00	46.8433	-123.668	0.000408064	201903
3487	3/20/2019 0:00	46.8908	-123.717	0.000408942	201903
3488	3/20/2019 0:00	46.8608	-123.677	0.000408686	201903
3489	3/20/2019 0:00	46.9282	-123.752	0.000410202	201903
3490	3/20/2019 0:00	46.8676	-123.673	0.000409629	201903
3491	3/20/2019 0:00	46.9138	-123.702	0.000409997	201903
3492	3/20/2019 0:00	46.9032	-123.689	0.000409187	201903
3493	3/20/2019 0:00	46.9657	-123.728	0.000411648	201903
3494	3/20/2019 0:00	47.0238	-123.79	0.000408471	201903
3495	3/20/2019 0:00	47.0037	-123.763	0.000407561	201903
3496	3/20/2019 0:00	46.9936	-123.75	0.000406131	201903
3497	3/20/2019 0:00	47.0407	-123.799	0.000407137	201903
3498	3/20/2019 0:00	47.0014	-123.745	0.000409978	201903
3499	3/20/2019 0:00	47.0391	-123.78	0.000414002	201903
3500	3/20/2019 0:00	47.0191	-123.754	0.000409347	201903
3501	3/20/2019 0:00	47.0564	-123.789	0.000411576	201903
3502	3/20/2019 0:00	47.0838	-123.811	0.000409813	201903
3503	3/20/2019 0:00	47.0743	-123.797	0.00040562	201903
3504	3/20/2019 0:00	47.0532	-123.771	0.000412083	201903
3505	3/20/2019 0:00	47.0325	-123.745	0.000407684	201903
3506	3/20/2019 0:00	47.0993	-123.801	0.000412009	201903
3507	3/20/2019 0:00	47.1913	-123.882	0.000407182	201903
3508	3/20/2019 0:00	47.1201	-123.788	0.000412191	201903
3509	3/20/2019 0:00	47.1589	-123.822	0.00040984	201903
3510	3/20/2019 0:00	47.1868	-123.845	0.000409768	201903
3511	3/20/2019 0:00	47.1766	-123.831	0.000409369	201903
3512	3/20/2019 0:00	47.1835	-123.827	0.000410214	201903
3513	3/20/2019 0:00	47.2419	-123.889	0.000409663	201903
3514	3/20/2019 0:00	47.2695	-123.912	0.000409943	201903
3515	3/20/2019 0:00	47.26	-123.898	0.000409537	201903
3516	3/20/2019 0:00	47.2296	-123.857	0.000408503	201903
3517	3/20/2019 0:00	47.2192	-123.844	0.000408188	201903
3518	3/20/2019 0:00	47.3032	-123.91	0.000410103	201903
3519	3/20/2019 0:00	47.3259	-123.896	0.000409763	201903
3520	3/20/2019 0:00	47.354	-123.918	0.000407703	201903
3521	3/20/2019 0:00	47.3894	-123.935	0.000411045	201903
3522	3/20/2019 0:00	47.4569	-124.012	0.000409491	201903
3523	3/20/2019 0:00	47.4472	-123.998	0.000411519	201903
3524	3/20/2019 0:00	47.407	-123.944	0.000410163	201903
3525	3/20/2019 0:00	47.4247	-123.952	0.000410525	201903
3526	3/20/2019 0:00	47.4429	-123.96	0.000409883	201903
3527	3/20/2019 0:00	47.4931	-124.009	0.000411342	201903
3528	3/20/2019 0:00	47.4812	-123.996	0.000414347	201903
3529	3/20/2019 0:00	47.5288	-124.046	0.00040943	201903
3530	3/20/2019 0:00	47.5095	-124.018	0.000406301	201903
3531	3/20/2019 0:00	47.4748	-123.96	0.000407854	201903
3532	3/20/2019 0:00	47.5809	-124.072	0.000409827	201903
3533	3/20/2019 0:00	47.6246	-124.084	0.000408692	201903
3534	3/20/2019 0:00	47.6042	-124.056	0.000410351	201903
3535	3/20/2019 0:00	47.6115	-124.051	0.000409793	201903
3536	3/20/2019 0:00	47.6021	-124.038	0.000408399	201903
3537	3/20/2019 0:00	47.6693	-124.116	0.000409931	201903
3538	3/20/2019 0:00	47.6299	-124.06	0.000408828	201903
3539	3/20/2019 0:00	47.6084	-124.033	0.000411379	201903
3540	3/20/2019 0:00	47.6771	-124.111	0.00041166	201903
3541	3/20/2019 0:00	47.6153	-124.029	0.000412463	201903
3542	3/20/2019 0:00	47.7131	-124.128	0.000412731	201903
3543	3/20/2019 0:00	47.7033	-124.114	0.000408092	201903
3544	3/20/2019 0:00	47.6831	-124.086	0.000408173	201903
3545	3/20/2019 0:00	47.7224	-124.122	0.000413883	201903
3546	3/20/2019 0:00	47.6902	-124.081	0.000415078	201903
3547	3/20/2019 0:00	47.7152	-124.086	0.000411899	201903
3548	3/20/2019 0:00	47.7819	-124.144	0.000409104	201903
3549	3/20/2019 0:00	47.7983	-124.153	0.000410683	201903
3550	3/20/2019 0:00	47.768	-124.112	0.000409986	201903
3551	3/20/2019 0:00	47.848	-124.203	0.000411117	201903
3552	3/20/2019 0:00	47.7746	-124.108	0.000412561	201903
3553	3/20/2019 0:00	47.8233	-124.157	0.00041847	201903
3554	3/20/2019 0:00	47.8421	-124.146	0.000413609	201903
3555	3/20/2019 0:00	47.828	-124.134	0.000413922	201903
3556	3/20/2019 0:00	47.9864	-124.276	0.000408961	201903
3557	3/20/2019 0:00	47.9783	-124.261	0.000413849	201903
3558	3/20/2019 0:00	47.9943	-124.27	0.000410494	201903
3559	3/20/2019 0:00	47.9856	-124.256	0.000412003	201903
3560	3/20/2019 0:00	48.047	-124.298	0.000405469	201903
3561	3/20/2019 0:00	48.0547	-124.292	0.000410457	201903
3562	3/20/2019 0:00	48.0147	-124.237	0.000409713	201903
3563	3/20/2019 0:00	48.0901	-124.31	0.000406524	201903
3564	3/20/2019 0:00	48.039	-124.241	0.000407379	201903
3565	3/20/2019 0:00	48.1088	-124.319	0.000409382	201903
3566	3/20/2019 0:00	48.0563	-124.25	0.000409541	201903
3567	3/20/2019 0:00	48.126	-124.328	0.000413719	201903
3568	3/20/2019 0:00	48.0845	-124.273	0.000409846	201903
3569	3/20/2019 0:00	48.1134	-124.295	0.000410448	201903
3570	3/20/2019 0:00	48.2091	-124.335	0.000409148	201903
3571	3/20/2019 0:00	48.2454	-124.372	0.000409732	201903
3572	3/20/2019 0:00	48.2976	-124.399	0.00041344	201903
3573	3/20/2019 0:00	48.3252	-124.422	0.000411832	201903
3574	3/20/2019 0:00	48.2837	-124.367	0.000410183	201903
3575	3/20/2019 0:00	48.3119	-124.389	0.000410183	201903
3576	3/20/2019 0:00	48.3958	-124.458	0.000409599	201903
3577	3/20/2019 0:00	48.4133	-124.467	0.000408676	201903
3578	3/31/2019 0:00	45.9915	-118.514	0.000411089	201903
3579	3/31/2019 0:00	46.0279	-118.546	0.000410396	201903
3580	3/31/2019 0:00	46.0093	-118.522	0.000409087	201903
3581	3/31/2019 0:00	45.9803	-118.486	0.000410054	201903
3582	3/31/2019 0:00	46.0174	-118.518	0.000409469	201903
3583	3/31/2019 0:00	46.0078	-118.506	0.000411496	201903
3584	3/31/2019 0:00	46.0636	-118.562	0.000408631	201903
3585	3/31/2019 0:00	46.0447	-118.538	0.000409336	201903
3586	3/31/2019 0:00	46.0256	-118.514	0.000412124	201903
3587	3/31/2019 0:00	46.0816	-118.571	0.000411366	201903
3588	3/31/2019 0:00	46.0612	-118.531	0.000410862	201903
3589	3/31/2019 0:00	46.1355	-118.595	0.000408694	201903
3590	3/31/2019 0:00	46.1249	-118.567	0.000411266	201903
3591	3/31/2019 0:00	46.1621	-118.599	0.000410149	201903
3592	3/31/2019 0:00	46.1524	-118.587	0.000410527	201903
3593	3/31/2019 0:00	46.1606	-118.583	0.000410678	201903
3594	3/31/2019 0:00	46.1512	-118.571	0.000410292	201903
3595	3/31/2019 0:00	46.2067	-118.628	0.000408273	201903
3596	3/31/2019 0:00	46.1881	-118.604	0.00040616	201903
3597	3/31/2019 0:00	46.149	-118.556	0.000408447	201903
3598	3/31/2019 0:00	46.2152	-118.624	0.000409556	201903
3599	3/31/2019 0:00	46.2055	-118.612	0.000408821	201903
3600	3/31/2019 0:00	46.167	-118.564	0.000411603	201903
3601	3/31/2019 0:00	46.2196	-118.589	0.000409017	201903
3602	3/31/2019 0:00	46.304	-118.666	0.000409411	201903
3603	3/31/2019 0:00	46.2849	-118.641	0.000410742	201903
3604	3/31/2019 0:00	46.2929	-118.637	0.000410167	201903
3605	3/31/2019 0:00	46.2806	-118.611	0.000409311	201903
3606	3/31/2019 0:00	46.3655	-118.703	0.000403527	201903
3607	3/31/2019 0:00	46.2984	-118.619	0.000408909	201903
3608	3/31/2019 0:00	46.3558	-118.674	0.000410419	201903
3609	3/31/2019 0:00	46.3264	-118.639	0.000411112	201903
3610	3/31/2019 0:00	46.3827	-118.695	0.000414291	201903
3611	3/31/2019 0:00	46.4204	-118.728	0.000409384	201903
3612	3/31/2019 0:00	46.4099	-118.699	0.000411368	201903
3613	3/31/2019 0:00	46.4738	-118.753	0.000407287	201903
3614	3/31/2019 0:00	46.4456	-118.716	0.000410005	201903
3615	3/31/2019 0:00	46.4256	-118.692	0.000410354	201903
3616	3/31/2019 0:00	46.4056	-118.669	0.000413342	201903
3617	3/31/2019 0:00	46.4823	-118.749	0.000408405	201903
3618	3/31/2019 0:00	46.4438	-118.701	0.000411783	201903
3619	3/31/2019 0:00	46.4619	-118.709	0.000412038	201903
3620	3/31/2019 0:00	46.509	-118.754	0.000409388	201903
3621	3/31/2019 0:00	46.5456	-118.787	0.000408752	201903
3622	3/31/2019 0:00	46.5173	-118.75	0.000410334	201903
3623	3/31/2019 0:00	46.4876	-118.714	0.000408727	201903
3624	3/31/2019 0:00	46.5339	-118.743	0.000412291	201903
3625	3/31/2019 0:00	46.5901	-118.8	0.000410688	201903
3626	3/31/2019 0:00	46.5793	-118.771	0.000410049	201903
3627	3/31/2019 0:00	46.5971	-118.78	0.000408603	201903
3628	3/31/2019 0:00	46.6342	-118.813	0.000411306	201903
3629	3/31/2019 0:00	46.585	-118.753	0.000408842	201903
3630	3/31/2019 0:00	46.6793	-118.842	0.000410471	201903
3631	3/31/2019 0:00	46.6973	-118.85	0.000409767	201903
3632	3/31/2019 0:00	46.6381	-118.778	0.000409723	201903
3633	3/31/2019 0:00	46.7152	-118.859	0.000410639	201903
3634	3/31/2019 0:00	46.7055	-118.846	0.000409525	201903
3635	3/31/2019 0:00	46.6961	-118.834	0.000407586	201903
3636	3/31/2019 0:00	46.6943	-118.818	0.000411127	201903
3637	3/31/2019 0:00	46.7956	-118.905	0.000409641	201903
3638	3/31/2019 0:00	46.7273	-118.819	0.000409687	201903
3639	3/31/2019 0:00	46.7947	-118.888	0.000409224	201903
3640	3/31/2019 0:00	46.7852	-118.875	0.000409952	201903
3641	3/31/2019 0:00	46.8221	-118.908	0.000409677	201903
3642	3/31/2019 0:00	46.8126	-118.896	0.000411902	201903
3643	3/31/2019 0:00	46.8304	-118.904	0.000410196	201903
3644	3/31/2019 0:00	46.7911	-118.856	0.000411014	201903
3645	3/31/2019 0:00	46.7808	-118.844	0.00041008	201903
3646	3/31/2019 0:00	46.8577	-118.925	0.000410195	201903
3647	3/31/2019 0:00	46.8289	-118.888	0.000411475	201903
3648	3/31/2019 0:00	46.8822	-118.913	0.00041059	201903
3649	3/31/2019 0:00	46.8723	-118.901	0.000410968	201903
3650	3/31/2019 0:00	46.9192	-118.946	0.000410565	201903
3651	3/31/2019 0:00	46.8878	-118.894	0.000408504	201903
3652	3/31/2019 0:00	46.9055	-118.902	0.000409366	201903
3653	3/31/2019 0:00	46.9335	-118.922	0.000411179	201903
3654	3/31/2019 0:00	47.0174	-119.001	0.000411147	201903
3655	3/31/2019 0:00	46.9982	-118.975	0.000409817	201903
3656	3/31/2019 0:00	46.9586	-118.927	0.00040873	201903
3657	3/31/2019 0:00	47.0353	-119.009	0.000408068	201903
3658	3/31/2019 0:00	47.0257	-118.996	0.000409288	201903
3659	3/31/2019 0:00	46.9867	-118.947	0.00041164	201903
3660	3/31/2019 0:00	47.0652	-118.978	0.000408905	201903
3661	3/31/2019 0:00	47.1209	-119.018	0.000410243	201903
3662	3/31/2019 0:00	47.213	-119.094	0.000408846	201903
3663	3/31/2019 0:00	47.2035	-119.081	0.000410303	201903
3664	3/31/2019 0:00	47.2099	-119.061	0.000409717	201903
3665	3/31/2019 0:00	47.2252	-119.054	0.00040732	201903
3666	3/31/2019 0:00	47.263	-119.086	0.000410759	201903
3667	3/31/2019 0:00	47.3286	-119.158	0.000407882	201903
3668	3/31/2019 0:00	47.2707	-119.083	0.000409295	201903
3669	3/31/2019 0:00	47.3464	-119.167	0.00040865	201903
3670	3/31/2019 0:00	47.3276	-119.141	0.000409488	201903
3671	3/31/2019 0:00	47.2783	-119.08	0.000409205	201903
3672	3/31/2019 0:00	47.3547	-119.163	0.000407587	201903
3673	3/31/2019 0:00	47.382	-119.185	0.000409044	201903
3674	3/31/2019 0:00	47.3535	-119.146	0.000408738	201903
3675	3/31/2019 0:00	47.3318	-119.106	0.000411353	201903
3676	3/31/2019 0:00	47.3991	-119.176	0.00041021	201903
3677	3/31/2019 0:00	47.3977	-119.16	0.000410631	201903
3678	3/31/2019 0:00	47.3878	-119.148	0.000411182	201903
3679	3/31/2019 0:00	47.5429	-119.263	0.000408105	201903
3680	3/31/2019 0:00	47.5694	-119.268	0.000407188	201903
3681	3/31/2019 0:00	47.6013	-119.251	0.000407116	201903
3682	3/31/2019 0:00	47.5912	-119.239	0.000410254	201903
3683	3/31/2019 0:00	47.6441	-119.264	0.000412699	201903
3684	3/31/2019 0:00	47.7648	-119.362	0.000408557	201903
3685	3/31/2019 0:00	47.7824	-119.371	0.000406825	201903
3686	3/31/2019 0:00	47.8169	-119.371	0.000404252	201903
3687	3/31/2019 0:00	47.8072	-119.358	0.000407447	201903
3688	3/31/2019 0:00	47.8228	-119.351	0.000408921	201903
3689	3/31/2019 0:00	47.8126	-119.339	0.000408404	201903
3690	3/31/2019 0:00	47.9399	-119.416	0.000411761	201903
3691	3/31/2019 0:00	47.9296	-119.404	0.000405272	201903
3692	3/31/2019 0:00	47.9674	-119.438	0.000405667	201903
3693	3/31/2019 0:00	47.985	-119.447	0.000407728	201903
3694	3/31/2019 0:00	48.0005	-119.439	0.000412402	201903
3695	3/31/2019 0:00	48.0181	-119.447	0.000411273	201903
3696	3/31/2019 0:00	48.0458	-119.469	0.000409975	201903
3697	3/31/2019 0:00	48.0893	-119.499	0.000410853	201903
3698	3/31/2019 0:00	48.1716	-119.546	0.000409094	201903
3699	3/31/2019 0:00	48.1991	-119.568	0.00041034	201903
3700	3/31/2019 0:00	48.1497	-119.504	0.000408854	201903
3701	3/31/2019 0:00	48.1676	-119.512	0.000410549	201903
3702	3/31/2019 0:00	48.2431	-119.58	0.000410107	201903
3703	3/31/2019 0:00	48.2132	-119.542	0.000409801	201903
3704	3/31/2019 0:00	48.203	-119.53	0.000410102	201903
3705	3/31/2019 0:00	48.2962	-119.625	0.000404651	201903
3706	3/31/2019 0:00	48.2874	-119.612	0.000410162	201903
3707	3/31/2019 0:00	48.2684	-119.585	0.000409585	201903
3708	3/31/2019 0:00	48.3213	-119.63	0.000412774	201903
3709	3/31/2019 0:00	48.3294	-119.626	0.000411176	201903
3710	3/31/2019 0:00	48.3022	-119.587	0.000411029	201903
3711	3/31/2019 0:00	48.4524	-119.654	0.000417803	201903
